loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,label
1563194090.545876,1,0,65432.04302,-1.383868930980465,0.146151653321053,0.8901988118271688,0.3309769034385681,0.3231282830238342,0.03449134156107903,-0.02855309844017029,-0.008896231651306152,-0.002511799335479736,2,0.3726868033409119,-0.2232265323400497,-0.550121545791626,0.7131905555725098,0.09163997322320938,-0.7771968841552734,-0.6225489377975464,12.49754333496094,5.162570953369141,-43.00592041015625,2,0
1563194090.573303,2,0,65432.077962,-1.384004761142253,0.1271165407264536,0.8946204341041699,-0.06568858772516251,-0.906232476234436,-0.02662190236151218,-0.02373027801513672,-0.08717679977416992,-0.034476637840271,2,0.368912398815155,-0.2313457727432251,-0.5529868602752686,0.7103437781333923,0.07933735847473145,-0.7799715995788574,-0.6207655668258667,12.39170074462891,4.856105804443359,-43.106689453125,2,0
1563194090.607514,3,0,65432.112935,-1.382727275067488,0.1063562457371141,0.8939400557088505,0.1301800012588501,-0.1970427632331848,0.1129244193434715,-0.146674245595932,-0.08392524719238281,-0.1293602585792542,2,0.3630739450454712,-0.2382732927799225,-0.5564402937889099,0.7083624601364136,0.06649023294448853,-0.7795456051826477,-0.6228063106536865,10.94258117675781,5.009735107421875,-43.5062255859375,2,0
1563194090.639311,4,0,65432.147878,-1.384669436519752,0.1103760137614271,0.9139127513160917,0.7747018933296204,0.01435072906315327,-0.09523309767246246,-0.1429775655269623,-0.1400254964828491,-0.07859164476394653,2,0.3707125186920166,-0.24311363697052,-0.5532363057136536,0.7052642107009888,0.06726455688476562,-0.7918991446495056,-0.606935977935791,10.76387023925781,3.913871765136719,-43.20501708984375,2,0
1563194090.673244,5,0,65432.18285100001,-1.40094318855909,0.1094292064404619,0.9404999658018238,0.7494328022003174,-0.576198935508728,-0.1828438192605972,-0.1094565093517303,-0.09790682792663574,-0.03922367095947266,2,0.3773249089717865,-0.2543550729751587,-0.5548079609870911,0.696503758430481,0.06436719745397568,-0.8078528642654419,-0.5858588218688965,10.40362548828125,2.544059753417969,-42.77801513671875,2,0
1563194090.705205,6,0,65432.217763,-1.413946908400091,0.1041412726109667,0.9624488823064269,0.5765413641929626,-0.2963986992835999,-0.1649038195610046,-0.08326077461242676,-0.07363367080688477,-0.04192233085632324,2,0.3814206421375275,-0.2651610374450684,-0.5566697120666504,0.6887138485908508,0.05941048264503479,-0.8205935955047607,-0.5684158205986023,9.865478515625,2.042980194091797,-42.83740234375,2,0
1563194090.739106,7,0,65432.252736,-1.430747544630509,0.1134567098495934,0.9773223818319011,0.4143083393573761,-0.1041696816682816,-0.2291911989450455,-0.09804284572601318,-0.05224108695983887,-0.05432021617889404,2,0.3866247832775116,-0.2696236968040466,-0.5581114888191223,0.682887852191925,0.06331397593021393,-0.8290029168128967,-0.5556486845016479,9.696998596191406,1.081134796142578,-42.6177978515625,2,0
1563194090.788723,8,0,65432.287679,-1.455700471583068,0.1263731652616746,0.9929381080136543,0.5540434718132019,-0.3543196022510529,-0.4642282724380493,-0.08248525857925415,-0.06247138977050781,-0.06180369853973389,2,0.391853004693985,-0.2747973501682281,-0.5613253116607666,0.6751677989959717,0.06884537637233734,-0.8376345038414001,-0.5418753027915955,9.558433532714844,0.102386474609375,-42.3927001953125,2,0
1563194090.805081,9,0,65432.322652,-1.504482830264866,0.1533702304497293,1.01572351694294,0.8343302607536316,-0.2880983948707581,-0.6825305223464966,-0.05412369966506958,0.005219042301177979,-0.06774866580963135,2,0.3997792601585388,-0.2824305593967438,-0.5680806040763855,0.6615843772888184,0.08051039278507233,-0.8498620986938477,-0.5208190679550171,9.152557373046875,-1.038623809814453,-41.8814697265625,2,0
1563194090.859928,10,0,65432.35756400001,-1.557392795222369,0.1959576817609877,1.043170024472831,0.9900935888290405,-0.08772663027048111,-0.5997607111930847,-0.02162203192710876,0.02831506729125977,-0.02980226278305054,2,0.412541538476944,-0.2878983616828918,-0.5713452100753784,0.6484509706497192,0.09803131967782974,-0.8640046119689941,-0.4938480257987976,9.40679931640625,-2.724403381347656,-41.5068359375,2,0
