loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,label
1562614335.645492,1,0,309599.07987075,-1.317940052869721,0.3008904454284196,0.3957415205353149,0.2194007337093353,-0.09254243969917297,0.1061127632856369,0.08709338307380676,-0.134745717048645,-0.246645987033844,2,0.2436470240354538,-0.002823019167408347,-0.5702794194221497,0.7844805121421814,0.273464560508728,-0.3854925036430359,-0.8812563419342041,7.981189727783203,1.997760772705078,-22.64657592773438,2,1
1562614335.652248,2,0,309599.11484475,-1.319983716444052,0.2676042544011625,0.4015885502595671,0.1194315105676651,-1.227012991905212,-0.1035607010126114,0.1311358064413071,-0.1447835862636566,-0.3502532243728638,2,0.2363024353981018,-0.01791971176862717,-0.5744026899337769,0.7835186719894409,0.2433846443891525,-0.3908810019493103,-0.8876801133155823,7.232662200927734,1.692424774169922,-23.10250854492188,2,1
1562614335.684156,3,0,309599.14978675,-1.324690726044381,0.2492737952073927,0.4067245723028486,0.1985068321228027,-0.1217951998114586,-0.01690080761909485,-0.05429384112358093,0.02976897358894348,-0.1192302107810974,2,0.2328973412513733,-0.02722926437854767,-0.577825129032135,0.7817515730857849,0.2265748381614685,-0.3956032395362854,-0.8900347948074341,6.226797103881836,1.451169967651367,-23.94735717773438,2,1
1562614335.718382,4,0,309599.18475975,-1.318425441606448,0.2491435999595519,0.4113795528529707,0.03825342282652855,0.01265113241970539,0.3059493601322174,-0.04397104680538177,-0.01785513758659363,-0.03769731521606445,2,0.2346955686807632,-0.02798201330006123,-0.5748773813247681,0.7833588719367981,0.226002424955368,-0.3998741507530212,-0.8882700204849243,6.245861053466797,1.122013092041016,-23.95040893554688,2,1
1562614335.750631,5,0,309599.21967175,-1.305294043096883,0.2303145891356976,0.4132941588922199,-0.09193981438875198,-0.5904178023338318,0.3577054440975189,0.05127698183059692,0.01244825124740601,0.03422641754150391,2,0.2302260994911194,-0.03443268314003944,-0.5717039108276367,0.7867433428764343,0.2090629488229752,-0.401628315448761,-0.8916206955909729,6.188066482543945,1.029642105102539,-24.08621215820312,2,1
1562614335.787499,6,0,309599.25464575,-1.288925780465895,0.2029002738326059,0.4052409302254857,-0.4461219012737274,-0.5030151009559631,0.3667516112327576,0.03201384842395782,0.02424031496047974,-0.02929085493087769,2,0.2196450531482697,-0.04096908494830132,-0.5691605806350708,0.7912862300872803,0.1851900666952133,-0.3942402005195618,-0.9001551866531372,5.441747665405273,0.9686641693115234,-24.58914184570312,2,1
1562614335.8159,7,0,309599.28955775,-1.27600504830974,0.1897583280266695,0.3956640198751511,-0.1743820756673813,-0.09698847681283951,0.2222669869661331,-0.01353101432323456,0.05913731455802917,0.03190743923187256,2,0.2124951928853989,-0.04191704466938972,-0.5663913488388062,0.7951664328575134,0.1740488260984421,-0.3854209780693054,-0.9061775207519531,4.666954040527344,0.9547710418701172,-24.8917236328125,2,1
1562614335.872409,8,0,309599.32453075,-1.273577016499184,0.1938345734017883,0.4052421694824387,0.4680928587913513,0.1699740290641785,0.0895373597741127,-0.05372034013271332,0.08823674917221069,0.1745905876159668,2,0.2173989117145538,-0.04288869351148605,-0.5640623569488525,0.7954444885253906,0.1770219355821609,-0.3942413330078125,-0.9017965197563171,4.906028747558594,0.6963386535644531,-24.96978759765625,2,1
1562614335.881962,9,0,309599.32453075,-1.273577016499184,0.1938345734017883,0.4052421694824387,0.4680928587913513,0.1699740290641785,0.0895373597741127,-0.05372034013271332,0.08823674917221069,0.1745905876159668,2,0.2173989117145538,-0.04288869351148605,-0.5640623569488525,0.7954444885253906,0.1770219355821609,-0.3942413330078125,-0.9017965197563171,4.906028747558594,0.6963386535644531,-24.96978759765625,2,1
1562614335.9158,10,0,309599.35947275,-1.273785393519535,0.1984377496588021,0.4290845644765802,0.7231813073158264,0.07901135832071304,0.1686111241579056,-0.08149334788322449,0.113178014755249,0.3337290287017822,2,0.2278769910335541,-0.04817888140678406,-0.5612537860870361,0.7941946387290955,0.1792668253183365,-0.4160385429859161,-0.8915017247200012,4.926336288452148,-0.4197177886962891,-24.57119750976562,2,1
