loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,label
1562613727.492532,1,0,308990.903886875,-0.1488965163006731,0.1268155833246249,0.4424312837442338,-0.1281704157590866,-0.001363052055239677,-0.03219153732061386,0.01139913499355316,0.05022558569908142,0.01157575845718384,2,0.2229665368795395,0.04536270350217819,-0.05855631455779076,0.9720078706741333,0.1142980083823204,-0.4281378984451294,-0.8964563012123108,-9.15032958984375,4.199475288391113,-2.348602294921875,0,2
1562613727.494433,2,0,308990.938798875,-0.159018766859165,0.1178429498330069,0.4381904734495842,-0.04182597249746323,-0.6547020077705383,-0.4071941375732422,0.07115378230810165,0.007383525371551514,0.007496833801269531,2,0.2208493202924728,0.04006513208150864,-0.06463385373353958,0.9723387956619263,0.1064624488353729,-0.4243015944957733,-0.8992407321929932,-8.884567260742188,5.537416458129883,-4.16448974609375,0,2
1562613727.528244,3,0,308990.973772875,-0.1739391050733893,0.09309300128876224,0.4429945802077909,0.3081716001033783,-0.9664167165756226,-0.2472319900989532,0.04598721861839294,0.06910669803619385,-0.01967984437942505,2,0.2225660383701324,0.02615974843502045,-0.0744626522064209,0.9717177748680115,0.08398550003767014,-0.4286468923091888,-0.8995600342750549,-8.850387573242188,7.114299774169922,-6.375762939453125,0,2
1562613727.560175,4,0,308991.008714875,-0.1750534685319462,0.06802784373192394,0.4660000151210552,0.9352717399597168,-0.5138686895370483,0.1234124898910522,0.01676565781235695,0.08551162481307983,0.02909457683563232,2,0.2327730059623718,0.01278952043503523,-0.07718154788017273,0.9693792462348938,0.06072735413908958,-0.4493164122104645,-0.8913063406944275,-9.241943359375,7.809435844421387,-11.30572509765625,0,2
1562613727.594124,5,0,308991.043657875,-0.1666155155668095,0.05879887510484685,0.4950143507144182,0.6318791508674622,-0.1506944894790649,0.4070409536361694,-0.02012163773179054,0.07263281941413879,-0.08031195402145386,2,0.2464042156934738,0.008023596368730068,-0.07346430420875549,0.9663454294204712,0.05171095952391624,-0.4750442802906036,-0.8784411549568176,-8.901199340820312,6.344378471374512,-12.66549682617188,0,2
1562613727.63674,6,0,308991.078599875,-0.1436777863912858,0.03806725141243626,0.5014193960839923,-0.1208811327815056,-0.2728118598461151,0.6571555733680725,-0.007668636739253998,0.02444782853126526,-0.006210982799530029,2,0.2487301975488663,0.0005858305958099663,-0.06481090933084488,0.9664018154144287,0.0333731546998024,-0.480670690536499,-0.8762658834457397,-8.222274780273438,3.901753664016724,-13.37002563476562,0,2
1562613727.660281,7,0,308991.113573875,-0.1163894252855088,0.01777588717928147,0.4877055203339937,-0.4638240337371826,-0.1676745414733887,0.6476659178733826,-0.04594767093658447,-0.00521436333656311,0.05199497938156128,2,0.2415265738964081,-0.00543195242062211,-0.05429664626717567,0.9688587784767151,0.01570257544517517,-0.4686001539230347,-0.883270800113678,-6.881622314453125,1.407613277435303,-13.47894287109375,0,2
1562613727.692033,8,0,308991.1484735417,-0.09711381762386236,0.009692785884302699,0.481987537114502,0.04974238201975822,0.08056032657623291,0.3621193766593933,-0.07730826735496521,-0.05945798754692078,0.04594141244888306,2,0.2386121153831482,-0.006883507128804922,-0.04597928375005722,0.9700014591217041,0.008588404394686222,-0.4635412096977234,-0.8860337734222412,-6.1221923828125,0.4822134971618652,-13.15316772460938,0,2
1562613727.726004,9,0,308991.1834465417,-0.09907936243197334,0.0165398063530159,0.4932436603075289,0.404513955116272,0.2781658172607422,-0.2298940122127533,-0.04951116442680359,-0.01988554000854492,0.02640753984451294,2,0.2442186772823334,-0.004078984726220369,-0.04600302502512932,0.9686198234558105,0.01456762477755547,-0.4734854102134705,-0.8806812167167664,-5.212539672851562,-0.5220534801483154,-12.07418823242188,0,2
1562613727.75813,10,0,308991.2183895417,-0.1056154108191113,0.02772224544657264,0.5016956777304782,0.1058695018291473,0.160352036356926,-0.06515487283468246,-0.06208008527755737,0.03373846411705017,-0.01298785209655762,2,0.248564213514328,0.0003072947729378939,-0.04769048467278481,0.967440664768219,0.02430287376046181,-0.4809129536151886,-0.8764314651489258,-4.851226806640625,0.1324464082717896,-11.01025390625,0,2
1562613727.802852,11,0,308991.2533315417,-0.1036634260448665,0.02599763658330744,0.5064294509657548,0.1954472661018372,-0.1484976261854172,0.04734907671809196,0.001321239396929741,0.02359059453010559,-0.003089308738708496,2,0.2508118450641632,-0.0004107804561499506,-0.04690023884177208,0.9668989777565002,0.02273190394043922,-0.4850579500198364,-0.8741865158081055,-4.706771850585938,-0.1467111110687256,-11.08193969726562,0,2
1562613727.823888,12,0,308991.2882745417,-0.107683246565094,0.0149469643374137,0.5197052188284996,0.4495542347431183,-0.4510905146598816,-0.2043351531028748,0.004239809699356556,0.001936107873916626,-0.008681714534759521,2,0.2569472789764404,-0.006614845246076584,-0.05009002983570099,0.9651038646697998,0.01297296863049269,-0.4966242909431458,-0.8678686618804932,-4.853652954101562,-0.1123282909393311,-12.10055541992188,0,2
1562613727.876752,13,0,308991.3232475417,-0.1213750812100707,0.002782190394271439,0.5316877974000604,0.2573395669460297,-0.5541157126426697,-0.3919019401073456,-0.008641617372632027,0.01815634965896606,-0.02133685350418091,2,0.2623211145401001,-0.01459449343383312,-0.05815486237406731,0.9631161093711853,0.002398113254457712,-0.5069888830184937,-0.8619492650032043,-6.41229248046875,1.004235506057739,-14.07174682617188,0,2
1562613727.889738,14,0,308991.3581595417,-0.137673381365388,-0.007870295244698422,0.5371134435458934,0.1250256896018982,-0.5364424586296082,-0.3603777289390564,-0.01131216064095497,0.04021036624908447,-0.01455938816070557,2,0.2644487321376801,-0.02203566953539848,-0.06735798716545105,0.9617922306060791,-0.006762003060430288,-0.5116580128669739,-0.8591625690460205,-8.522872924804688,3.207101583480835,-15.9521484375,0,2
1562613727.923719,15,0,308991.3581595417,-0.137673381365388,-0.007870295244698422,0.5371134435458934,0.1250256896018982,-0.5364424586296082,-0.3603777289390564,-0.01131216064095497,0.04021036624908447,-0.01455938816070557,2,0.2644487321376801,-0.02203566953539848,-0.06735798716545105,0.9617922306060791,-0.006762003060430288,-0.5116580128669739,-0.8591625690460205,-8.522872924804688,3.207101583480835,-15.9521484375,0,2
1562613727.966013,16,0,308991.3931325417,-0.1474645608485088,-0.01953894497839212,0.5410739289516876,0.1310897767543793,-0.4369832277297974,-0.1759096086025238,-0.01193633675575256,0.06058084964752197,0.01735615730285645,2,0.2658165991306305,-0.02907449007034302,-0.07358645647764206,0.9607711434364319,-0.01674685813486576,-0.5150567889213562,-0.8569924235343933,-10.40267944335938,4.808444023132324,-17.52200317382812,0,2
1562613727.989582,17,0,308991.4280445417,-0.1517804184642597,-0.03127749973464409,0.5449624424486705,0.08052663505077362,-0.4099740386009216,-0.08842280507087708,-0.002967216074466705,0.05474311113357544,-0.008927583694458008,2,0.267172634601593,-0.03541944175958633,-0.07720770686864853,0.9598974585533142,-0.02674249187111855,-0.5183859467506409,-0.8547285199165344,-12.23440551757812,5.827217102050781,-18.50283813476562,0,2
1562613728.032435,18,0,308991.4630175417,-0.1529124442652363,-0.04268084080353735,0.5441672195315379,-0.01528468169271946,-0.2234909534454346,0.004550231155008078,-0.01797426864504814,0.03919994831085205,0.01245534420013428,2,0.2663229405879974,-0.04101584479212761,-0.07927296310663223,0.9597424864768982,-0.03650487959384918,-0.5177057981491089,-0.8547796010971069,-13.0966796875,6.251975059509277,-18.89450073242188,0,2
1562613728.055472,19,0,308991.4979605417,-0.1544311798027932,-0.04797124629371117,0.548742527196998,0.2242676615715027,-0.2375939637422562,-0.05878138914704323,-0.01012856140732765,0.01311463117599487,0.001510679721832275,2,0.2682759165763855,-0.04391159117221832,-0.08071092516183853,0.9589502215385437,-0.04091246426105499,-0.5216147899627686,-0.8521996140480042,-14.22476196289062,6.696511268615723,-18.66116333007812,0,2
1562613728.087673,20,0,308991.5329335417,-0.1545196544206567,-0.06013320950662249,0.5572365350434291,0.2471671551465988,-0.3380177915096283,0.02418161556124687,-0.009316958487033844,0.03075695037841797,0.01944053173065186,2,0.2718523144721985,-0.05003440380096436,-0.08241622895002365,0.9574969410896301,-0.05100549384951591,-0.5288428068161011,-0.8471857309341431,-15.63166809082031,6.965971946716309,-19.1729736328125,0,2
1562613728.121393,21,0,308991.5678455417,-0.1517791859454817,-0.07020150640659693,0.5670372165491674,0.3068198561668396,-0.242720827460289,0.05812520161271095,-0.01565845683217049,0.02968955039978027,0.003794491291046143,2,0.2762041091918945,-0.05479111894965172,-0.08253376930952072,0.9559797644615173,-0.059166070073843,-0.5371353030204773,-0.841418445110321,-17.0345458984375,6.716442108154297,-19.93508911132812,0,2
1562613728.153476,22,0,308991.6028185417,-0.1504837035589291,-0.07728565906392357,0.5766647346676994,0.2522106170654297,-0.1576216816902161,-0.01118212938308716,-0.02681899815797806,0.02604508399963379,0.0104670524597168,2,0.2805534303188324,-0.05829279497265816,-0.08296840637922287,0.9544672966003418,-0.06472299247980118,-0.54523104429245,-0.8357834219932556,-18.57737731933594,6.309600830078125,-20.68243408203125,0,2
1562613728.199035,23,0,308991.6377315417,-0.1482665609365145,-0.08549836247308007,0.5868614827525602,0.365641176700592,-0.2218949049711227,0.0666363388299942,-0.02142044901847839,0.05065649747848511,0.05078095197677612,2,0.2851501107215881,-0.06220009922981262,-0.08316183835268021,0.952840268611908,-0.07110630720853806,-0.5537503361701965,-0.8296411037445068,-19.03921508789062,6.239219665527344,-20.87451171875,0,2
1562613728.219283,24,0,308991.6727045417,-0.1432755556021323,-0.09599389211186764,0.599286536741489,0.2828112542629242,-0.1825882196426392,0.06943074613809586,-0.01608973741531372,0.03307801485061646,0.01580047607421875,2,0.2908020913600922,-0.06682668626308441,-0.08243438601493835,0.9508801102638245,-0.07914415001869202,-0.564053475856781,-0.8219366669654846,-19.78030395507812,5.677489757537842,-21.60183715820312,0,2
1562613728.253306,25,0,308991.7076465417,-0.1456913809360909,-0.0923726640972963,0.6032130508352808,0.04012614488601685,0.1374057233333588,-0.1592551022768021,-0.01578080654144287,0.04112619161605835,0.02256536483764648,2,0.2927422523498535,-0.06556587666273117,-0.08310048282146454,0.9503142833709717,-0.07596233487129211,-0.5672913789749146,-0.8200061917304993,-20.59501647949219,5.854795932769775,-21.19192504882812,0,2
1562613728.285171,26,0,308991.7425895417,-0.1515423214819505,-0.08647137249703718,0.6050687000649632,0.08029094338417053,0.04165125638246536,-0.1023106053471565,-0.02297599613666534,0.04485237598419189,0.02533596754074097,2,0.2936846315860748,-0.06367348879575729,-0.08503394573926926,0.9499812126159668,-0.07103090733289719,-0.5688185691833496,-0.8193900585174561,-21.43508911132812,7.010456085205078,-19.60482788085938,0,2
1562613728.319114,27,0,308991.7775325417,-0.1533897920056182,-0.08744469194132992,0.6080798441208529,0.04367303848266602,-0.1212388426065445,-0.03650402650237083,0.001949027180671692,0.0380515456199646,0.003535032272338867,2,0.2950166165828705,-0.06449741125106812,-0.08608252555131912,0.949418306350708,-0.07167849689722061,-0.5712925791740417,-0.8176105618476868,-21.63816833496094,7.296937942504883,-19.09262084960938,0,2
