loggingTime,loggingSample,identifierForVendor,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,label
1562614115.472673,1,0,309378.8999505417,0.09222733190070888,0.02266878982760921,0.4512786824231578,-0.2794145047664642,0.09443198144435883,-0.09429612755775452,-0.0005141627043485641,-0.06078699231147766,0.05835926532745361,2,0.222968116402626,0.0213477723300457,0.04745901748538017,0.9734357595443726,0.02039767429232597,-0.4361165761947632,-0.8996589779853821,78.09128570556641,50.06621551513672,50.82196044921875,0,2
1562614115.492108,2,0,309378.9348925417,0.08471284182663341,0.02029108715661558,0.4462662166573022,-0.08306963741779327,-0.2321557104587555,-0.2725597321987152,0.02793581783771515,-0.05652052164077759,0.07225567102432251,2,0.2206573486328125,0.01925458572804928,0.04353490099310875,0.9741890430450439,0.01830262131989002,-0.431600421667099,-0.9018791913986206,78.07976531982422,51.25363540649414,50.83612060546875,0,2
1562614115.523682,3,0,309378.9698665417,0.07446198660067554,0.01700634435805894,0.4438616278296463,-0.07899101823568344,-0.2172806560993195,-0.2000497430562973,-0.00199771486222744,-0.005578368902206421,0.03658914566040039,2,0.2196442484855652,0.01648163050413132,0.03817851468920708,0.9746934175491333,0.01535769086331129,-0.4294300973415375,-0.9029695391654968,77.38834381103516,53.756103515625,50.59341430664062,0,2
1562614115.55797,4,0,309379.0047785417,0.07184158352033689,0.01510362306430324,0.4398577810091356,-0.1090618073940277,-0.03458353132009506,-0.04442062973976135,0.02310395427048206,-0.01741209626197815,0.02533066272735596,2,0.2177485972642899,0.01519966498017311,0.03669345378875732,0.9751964807510376,0.01366542372852564,-0.4258107841014862,-0.9047090411186218,76.90128326416016,54.86356735229492,50.87112426757812,0,2
1562614115.589641,5,0,309379.0397515417,0.06944938168442702,0.01256435078057276,0.437156680731343,-0.08017802983522415,-0.142805352807045,-0.07067354768514633,0.02455092594027519,-0.02903163433074951,0.02396267652511597,2,0.2164941132068634,0.01365707628428936,0.0352524071931839,0.9755516052246094,0.01138248853385448,-0.4233652353286743,-0.9058875441551208,76.44374847412109,55.30293273925781,51.94381713867188,0,2
1562614115.623501,6,0,309379.0746935417,0.06662278939654176,0.01016579147564087,0.4368146432479491,0.05043639242649078,-0.06598806381225586,-0.06492981314659119,0.01798213459551334,-0.01531925797462463,0.0302053689956665,2,0.2163867950439453,0.01217569224536419,0.03361432999372482,0.9756528735160828,0.009211104363203049,-0.4230553507804871,-0.9060570001602173,76.16747283935547,55.35826873779297,52.48843383789062,0,2
1562614115.655526,7,0,309379.1096675417,0.0674547132315515,0.007665322711503341,0.4403428632979517,0.08979737758636475,-0.07340576499700546,0.07956372201442719,0.01450990792363882,-0.03613772988319397,0.015114426612854,2,0.2181449979543686,0.01110250595957041,0.03374326229095459,0.975269615650177,0.006934025790542364,-0.4262496531009674,-0.9045789837837219,75.93785858154297,55.15420150756836,53.52926635742188,0,2
1562614115.68946,8,0,309379.1445795417,0.0691723516827952,0.005328443115154649,0.4412755492206393,0.006694769952446222,-0.02621934562921524,-0.001479201251640916,0.007244809530675411,-0.05015501379966736,0.01949042081832886,2,0.2186304330825806,0.01016579568386078,0.03432361409068108,0.9751508831977844,0.004817996174097061,-0.4270931780338287,-0.9041947722434998,75.84612274169922,54.41075134277344,53.68112182617188,0,2
1562614115.721377,9,0,309379.1795525417,0.06771825861409561,0.005433973665159496,0.4426469824481285,0.03604777157306671,-0.03186629712581635,-0.03525402024388313,-0.002826803363859653,-0.02041009068489075,0.06098616123199463,2,0.2193046659231186,0.01008053496479988,0.03362289071083069,0.9750247597694397,0.00491022877395153,-0.4283328354358673,-0.9036076664924622,75.67078399658203,54.71741485595703,54.5098876953125,0,2
1562614115.755383,10,0,309379.2144945417,0.06890687627269036,0.0007588992139434557,0.4418123757772965,-0.06468554586172104,-0.1751360893249512,0.06749642640352249,-0.0005191639065742493,-0.03146517276763916,0.03988784551620483,2,0.2189710736274719,0.007917741313576698,0.03369263559579849,0.9751173257827759,0.0006860282737761736,-0.4275785088539124,-0.9039779305458069,75.31375885009766,54.25465393066406,54.6060791015625,0,2
1562614115.787285,11,0,309379.2494685417,0.07018279181502529,-0.00265268320471755,0.4387681521287474,-0.08091382682323456,-0.02297771908342838,-0.001723833614960313,-0.003332461230456829,-0.03799194097518921,0.01849442720413208,2,0.2175397574901581,0.006341560743749142,0.03395478427410126,0.9754400253295898,-0.002401406643912196,-0.4248246252536774,-0.9052724838256836,75.21646881103516,53.97187423706055,54.65582275390625,0,2
1562614115.821266,12,0,309379.2843805417,0.07079255564137012,-0.005553471184658567,0.4389242954079987,0.01854947209358215,-0.1158576011657715,0.04868162795901299,0.004637495614588261,-0.03617191314697266,0.01509076356887817,2,0.2176634073257446,0.004995863884687424,0.03393581137061119,0.9754209518432617,-0.005027028266340494,-0.4249659776687622,-0.9051953554153442,75.42642974853516,53.87713623046875,53.99041748046875,0,2
1562614115.863,13,0,309379.3193535417,0.07276856708785792,-0.008913015570985701,0.4382822844543312,-0.03726110979914665,-0.05277396738529205,0.03226199746131897,-0.004598032683134079,-0.04783186316490173,0.01558589935302734,2,0.2174035757780075,0.003560770535841584,0.03453778475522995,0.9754641056060791,-0.008070467971265316,-0.424384742975235,-0.9054459929466248,75.14194488525391,52.96135711669922,52.96401977539062,0,2
1562614115.88735,14,0,309379.3542955417,0.07357821759819512,-0.01199408326850516,0.439319395346035,0.06212542206048965,-0.07927826792001724,0.01256281044334173,-0.01336053386330605,-0.04399240016937256,0.01879286766052246,2,0.2179614305496216,0.00216535571962595,0.03459053486585617,0.975341796875,-0.01085488125681877,-0.4253235757350922,-0.9049762487411499,75.10123443603516,52.94895935058594,52.22100830078125,0,2
1562614115.919632,15,0,309379.3892695417,0.07287062393562918,-0.01329903326943208,0.4403990627527279,-0.006932903081178665,-0.06038101017475128,-0.02332800440490246,-0.01033771317452192,-0.0467982292175293,0.03075343370437622,2,0.2185109257698059,0.001471820520237088,0.03409544751048088,0.9752375483512878,-0.01202970650047064,-0.4263004958629608,-0.9045016169548035,75.41693878173828,52.70112609863281,51.70614624023438,0,2
1562614115.953182,16,0,309379.4241815417,0.07117003786169185,-0.01501217942423703,0.4369543360710946,-0.1674792170524597,-0.04338474199175835,-0.055952999740839,-0.01137322746217251,-0.04953980445861816,0.0251011848449707,2,0.2168606221675873,0.0003880154399666935,0.03310495615005493,0.9756410121917725,-0.01360119506716728,-0.4231819212436676,-0.9059426188468933,75.36942291259766,53.11959457397461,51.151611328125,0,2
1562614115.985302,17,0,309379.4241815417,0.07117003786169185,-0.01501217942423703,0.4369543360710946,-0.1674792170524597,-0.04338474199175835,-0.055952999740839,-0.01137322746217251,-0.04953980445861816,0.0251011848449707,2,0.2168606221675873,0.0003880154399666935,0.03310495615005493,0.9756410121917725,-0.01360119506716728,-0.4231819212436676,-0.9059426188468933,75.36942291259766,53.11959457397461,51.151611328125,0,2
1562614116.028719,18,0,309379.459155125,0.06926160777711823,-0.01427473548916055,0.4318510267629379,-0.1020783111453056,-0.01113650109618902,-0.03327043354511261,-0.006335298530757427,-0.04094639420509338,0.02843660116195679,2,0.2143590152263641,0.0004506434488575906,0.0322907418012619,0.9762209057807922,-0.01296376809477806,-0.4185526072978973,-0.9081000089645386,75.29442596435547,54.68581008911133,50.25238037109375,0,2
